image_id,camera_setup_id,session_id,landmark_id,x_px,y_px,relative_height_ft,pole_depth_ft,band_definition,annotation_status
25-BR546.UFMu-00589.2025-07-18-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-18 11:50:00,band_05,350.9074074074074,379.72222222222223,4.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-18-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-18 11:50:00,band_06,353.0,340.59615384615387,5.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-18-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-18 11:50:00,band_07,354.5,301.60869565217394,6.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-25 11:50:00,band_01,349.72131147540983,454.1475409836066,0.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-25 11:50:00,band_02,351.0,414.71153846153845,1.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-25 11:50:00,band_03,352.0,375.59615384615387,2.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-25 11:50:00,band_04,353.6981132075472,336.2830188679245,3.0,,center,automated_candidate_unverified
25-BR546.UFMu-00589.2025-07-25-11-50.NJ3HL.000030110930,25-BR546.UFMu-00589,2025-07-25 11:50:00,band_05,354.93023255813955,297.13953488372096,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_01,93.0,451.5104166666667,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_02,86.33333333333333,406.8666666666667,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_03,78.61194029850746,362.13432835820896,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_04,71.26153846153846,316.38461538461536,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_05,63.62337662337662,270.038961038961,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_06,55.81707317073171,222.6829268292683,5.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_07,47.229729729729726,174.74324324324326,6.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-10-13-41.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-10 13:41:00,band_08,38.72413793103448,126.75862068965516,7.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_01,73.62765957446808,400.98936170212767,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_02,65.6701030927835,355.5360824742268,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_03,57.13541666666666,308.5520833333333,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_04,48.92079207920792,260.7029702970297,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_05,40.62037037037037,211.39814814814812,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_06,32.34285714285714,161.3904761904762,5.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-17-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-17 11:51:00,band_07,23.625,110.52272727272728,6.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-24-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-24 11:51:00,band_01,73.93333333333334,459.0,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-24-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-24 11:51:00,band_02,72.45454545454545,402.6565656565657,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-24-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-24 11:51:00,band_03,63.742574257425744,357.7227722772277,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-24-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-24 11:51:00,band_04,55.22549019607843,312.2549019607843,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-06-24-11-51.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-06-24 11:51:00,band_05,48.333333333333336,274.8333333333333,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_01,286.2250922509225,610.0036900369004,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_02,271.8127659574468,570.3531914893617,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_03,276.3095238095238,533.5238095238095,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_04,276.5844155844156,491.961038961039,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_05,275.2105263157895,450.7236842105263,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_06,275.7959183673469,408.2448979591837,5.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-01-11-46.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-01 11:46:00,band_07,276.3,365.8,6.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_01,275.5529411764706,451.2,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_02,275.5636363636364,409.0545454545455,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_03,275.7037037037037,366.4259259259259,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_04,275.97777777777776,323.8222222222222,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_05,275.6296296296296,280.0,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_06,275.6271186440678,236.20338983050848,5.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_07,275.758064516129,192.1129032258065,6.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-08-11-43.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-08 11:43:00,band_08,275.85714285714283,148.03571428571428,7.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_01,275.25714285714287,526.6571428571428,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_02,272.05,484.65,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_03,273.66153846153844,443.3538461538462,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_04,273.36,401.04,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_05,273.5128205128205,358.1794871794872,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_06,273.5,315.225,5.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_07,272.92105263157896,271.7105263157895,6.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_08,272.3076923076923,227.69230769230768,7.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_09,272.5,183.22,8.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-15-11-47.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-15 11:47:00,band_10,272.5,138.5,9.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-22 11:52:00,band_01,274.56451612903226,321.61290322580646,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-22 11:52:00,band_02,274.4492753623188,277.1449275362319,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-22 11:52:00,band_03,274.3428571428572,232.3,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-22 11:52:00,band_04,274.7142857142857,187.2142857142857,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-22-11-52.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-22 11:52:00,band_05,275.3448275862069,141.60344827586206,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_01,273.546875,372.21875,0.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_02,271.8666666666667,328.5777777777778,1.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_03,270.5833333333333,284.1111111111111,2.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_04,269.8095238095238,239.12698412698413,3.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_05,268.6666666666667,193.26666666666668,4.0,,center,automated_candidate_unverified
25-W577.W22_R1-r_x_UFMu-10960.2025-07-29-11-40.NJ2J6.000030109794,25-W577.W22_R1-r_x_UFMu-10960,2025-07-29 11:40:00,band_06,267.1269841269841,146.31746031746033,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_01,228.0,809.0212765957447,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_02,232.62727272727275,765.1818181818181,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_03,234.38064516129032,723.8774193548387,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_04,232.16666666666663,671.9166666666666,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_05,244.2051282051282,639.8974358974359,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_06,246.44117647058823,597.6666666666666,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_07,250.06306306306303,557.4549549549549,6.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-01-12-30.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-01 12:30:00,band_08,253.54368932038835,513.2718446601941,7.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_01,232.59782608695653,803.2065217391304,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_02,236.31182795698925,761.5913978494624,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_03,239.98888888888888,719.8111111111111,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_04,243.7961165048544,678.0388349514564,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_05,246.7472527472528,636.2857142857143,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_06,250.06976744186048,594.4186046511628,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_07,253.92391304347825,552.5869565217391,6.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_08,257.4605263157895,509.92105263157896,7.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_09,261.2530120481928,467.0963855421687,8.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_10,264.4193548387097,424.3870967741936,9.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_11,267.94545454545454,381.4,10.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_12,271.5769230769231,337.7307692307692,11.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_13,275.48148148148147,293.7407407407408,12.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_14,278.76363636363635,249.5636363636364,13.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_15,282.4423076923077,205.15384615384616,14.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-08-11-32.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-08 11:32:00,band_16,286.075,160.375,15.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_01,255.83653846153845,547.1826923076923,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_02,258.7849462365592,504.44086021505376,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_03,262.5,461.5,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_04,266.06493506493507,418.23376623376623,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_05,269.5466666666667,374.4533333333333,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_06,273.16,330.44,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_07,276.9390243902439,285.890243902439,6.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_08,280.7631578947368,240.80263157894737,7.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_09,284.67088607594934,195.35443037974684,8.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-15-11-34.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-15 11:34:00,band_10,287.65,148.8375,9.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_01,258.6818181818182,505.3522727272728,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_02,262.1,462.56666666666666,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_03,264.9743589743589,419.448717948718,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_04,268.52702702702703,376.2027027027027,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_05,271.59722222222223,332.4166666666667,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_06,275.12820512820514,288.2564102564103,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_07,278.4266666666667,243.64,6.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_08,281.57894736842104,198.8815789473684,7.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-22-11-36.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-22 11:36:00,band_09,285.1230769230769,153.87692307692308,8.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_01,268.4142857142857,373.7857142857143,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_02,271.6865671641791,330.13432835820896,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_03,274.9508196721312,285.655737704918,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_04,277.91379310344826,241.06896551724137,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_05,281.49122807017545,196.1578947368421,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-07-29-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-07-29 11:33:00,band_06,284.175,150.675,5.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_01,267.6984126984127,371.0,0.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_02,270.95238095238096,326.6507936507937,1.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_03,274.11290322580646,282.0483870967742,2.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_04,277.51724137931035,236.86206896551724,3.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_05,280.9384615384615,191.53846153846155,4.0,,center,automated_candidate_unverified
C-W-0015-R.23-M1619-5_M1619-8.2024-08-05-11-33.NH88L,C-W-0015-R.23-M1619-5_M1619-8,2024-08-05 11:33:00,band_06,283.9512195121951,145.58536585365854,5.0,,center,automated_candidate_unverified
C-W-0010-L.21-M1745-1.2024-06-28-11-53.NH88X,C-W-0010-L.21-M1745-1,2024-06-28 11:53:00,band_01,678.2947368421053,560.3684210526316,0.0,,center,automated_candidate_unverified
C-W-0010-L.21-M1745-1.2024-06-28-11-53.NH88X,C-W-0010-L.21-M1745-1,2024-06-28 11:53:00,band_02,683.3131313131313,519.3939393939394,1.0,,center,automated_candidate_unverified
C-W-0010-L.21-M1745-1.2024-06-28-11-53.NH88X,C-W-0010-L.21-M1745-1,2024-06-28 11:53:00,band_03,687.8351648351648,479.4725274725275,2.0,,center,automated_candidate_unverified
