image,rowid,date_code,plant_id_rtl,x_top,y_top,x_root,y_root,x1,y1,x2,y2,height_px,_13,dataset_key,camera_genotype,pole_start_date,observation_date,capture_datetime,target_time,query_window,available_images_in_window,daily_images_count,file_size_bytes,sha256,image_id,image_width_px,calibration_history_count,calibration_available,calibration_reference_image_id,reference_calibration_datetime,reference_n_landmarks,reference_base_gap_px,reference_min_landmark_y_px,reference_max_landmark_y_px,reference_pole_fit_rmse_in,reference_pole_fit_max_abs_error_in,reference_gap_regularity,reference_line_rmse_px,reference_a,reference_b,reference_c,reference_y_center,reference_y_scale,days_after_first_camera_image,x_root_fraction,plant_position_ltr,tracking_distance_fraction,tracking_status,tracking_initialization_image_id,plant_uid,camera_track_count,camera_tracking_qc,pole_top_relative_ft,pole_base_relative_ft,pole_calibrated_height_cm,vertical_extrapolation_px,vertical_extrapolation_band_units,vertical_extrapolation_flag,height_range_flag,depth_match_status,pole_geometry_qc,primary_quality_flag,provisional_quality_flag,measurement_sd_cm,measurement_uncertainty_status,calibration_selection_rule,tracking_rule,online_asof_timestamp,previous_pole_height_cm,height_change_from_previous_cm,large_decrease_flag,transferred_single_frame_cm,transferred_measurement_sd_cm,online_sequence_number,elapsed_days,predictive_mean_cm,predictive_sd_cm,predictive_q025_cm,predictive_q05_cm,predictive_q10_cm,predictive_q25_cm,predictive_median_cm,predictive_q75_cm,predictive_q90_cm,predictive_q95_cm,predictive_q975_cm,predictive_log_score,predictive_pit,last_observation_prediction_cm,linear_extrapolation_prediction_cm,posterior_mean_cm,posterior_sd_cm,posterior_q025_cm,posterior_q10_cm,posterior_median_cm,posterior_q90_cm,posterior_q975_cm,posterior_growth_mean_cm_day,posterior_growth_sd_cm_day,outlier_posterior_probability,effective_sample_size,ewma_cm,running_median3_cm,holt_cm,gaussian_kalman_cm,biological_row_id,camera_position,plant_global_rtl,measurement_date
C-M-0013-R.23-M1619-4_M1619-8.2024-07-18-11-32.NGFZT.JPG,,7_18,1,696,695,692,957.2169208526612,666,691,735,966,260,891,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-18T00:00:00,2024-07-18 11:32:00,11:45,11:00-12:00,2,48,670362,b66319ba69b20bb290d7df145392a9077047d38d727ed97bd3fe88d5819e7d89,C-M-0013-R.23-M1619-4_M1619-8.2024-07-18-11-32.NGFZT,773,20,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,20,0.903305959269732,6.0,0.0161850103893995,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,3.261391392063582,-2.5903141200484137,178.35998400917364,118.77606063760732,2.8834205827048978,True,False,unknown,pass,False,True,11.961745894453784,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-18T11:32:00,172.79698301526574,5.563000993907906,False,99.47846906846736,15.576904037723354,5,1.0006944444444446,100.91569547634074,26.741588395589595,50.912293623613806,61.64734841899701,71.39557364555812,85.76903794782413,100.93206116250778,116.06853486732285,130.4034231010147,140.14784630941125,150.88656841130904,-4.026467671323706,0.4740297582146141,96.92172754867012,100.57675188401518,100.31323822467127,10.672911778772738,79.33786349678861,86.52256104083571,100.38365117487692,114.07519911150308,121.13223393269415,3.024390349707609,2.0365042173225505,0.029003295379034823,4473.283410270232,96.48799461227594,96.92172754867012,97.6445915912181,99.89480020821104,M-0013,R,1,2024-07-18
C-M-0013-R.23-M1619-4_M1619-8.2024-07-20-11-32.NGFZT.JPG,,7_20,1,772,706,767,959.8042302131652,744,665,772,970,251,903,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-20T00:00:00,2024-07-20 11:32:00,11:45,11:00-12:00,2,48,502787,b706aae2fd17aaf05e625f667d44a294270b8c71da1e08cae499977de911eaa3,C-M-0013-R.23-M1619-4_M1619-8.2024-07-20-11-32.NGFZT,773,22,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,22,0.966447447126618,6.0,0.051581173017139,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,3.0080220051271915,-2.6461584990135107,172.33942176620863,121.36336999811148,2.946230386497469,True,False,unknown,pass,False,True,11.828081816866757,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-20T11:32:00,174.88419909244695,-2.544777326238318,False,96.1912299715852,15.576904037723354,6,2.0,106.45842884634874,28.407713018774484,52.782129281202884,63.816077917879944,74.24849431970267,89.85507475750535,106.42204851784986,123.03683641535355,138.75361735914757,149.2483748555043,160.2809339127816,-4.20793252811898,0.3379638424425391,99.47846906846736,104.58840354245491,100.9384208808194,11.752016693236286,77.80823993541071,86.02431010124228,101.07208737664686,115.94819059909737,123.9768077925767,2.7876966655042636,2.0251254966852006,0.0339088083226936,3382.1329539829458,96.33961229193056,96.92172754867012,98.92576498725973,100.56486528713793,M-0013,R,1,2024-07-20
C-M-0013-R.23-M1619-4_M1619-8.2024-07-21-11-33.NGFZT.JPG,,7_21,1,698,684,699,957.9021151065826,668,679,737,972,272,909,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-21T00:00:00,2024-07-21 11:33:00,11:45,11:00-12:00,2,48,643438,cd3c3e606023137a491e91eb4b0eb75a14bc0bdb17f9688228da9739ad06d0e4,C-M-0013-R.23-M1619-4_M1619-8.2024-07-21-11-33.NGFZT,773,23,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,23,0.9353582643136324,6.0,0.0621783656259712,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,3.515475988448342,-2.6051068115631053,186.5553637443489,119.46125489152882,2.900054433030481,True,False,unknown,pass,False,True,12.205355624527856,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-21T11:33:00,172.33942176620863,14.215941978140307,False,103.86145453097693,15.576904037723354,7,1.0006944444444446,103.84468592360648,27.189970901453638,52.878914978265676,63.70660682531522,73.64835451543769,88.32413522392261,103.80331911590478,119.32905211582809,134.11385509718815,144.1506070438268,155.07694351494263,-4.046188232901846,0.5010167372903651,96.1912299715852,94.54646902067992,103.78105294793053,10.889178757284377,82.34693962147718,90.01394744795795,103.6605895047881,117.97851279237419,125.10284202955187,2.7902064226220142,2.0008998160991145,0.029496374839285706,2733.3039529391117,100.10053341145374,99.47846906846736,102.2614123337304,103.60817805345351,M-0013,R,1,2024-07-21
C-M-0013-R.23-M1619-4_M1619-8.2024-07-22-11-34.NGFZT.JPG,,7_22,1,699,680,700,955.4510575532912,667,648,739,971,273,915,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-22T00:00:00,2024-07-22 11:34:00,11:45,11:00-12:00,2,48,536265,753535605aa014d524f4fb75bff03849197ca4cdc640a809ca7caa25080a3e23,C-M-0013-R.23-M1619-4_M1619-8.2024-07-22-11-34.NGFZT,773,24,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,24,0.9204605034375406,6.0,0.0297955217521835,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,3.608048303654227,-2.552179226882039,187.7637351307454,117.0101973382375,2.8405522929475766,True,False,unknown,pass,False,True,12.209006853082853,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-22T11:34:00,186.5553637443489,1.208371386396465,False,104.22670331951939,15.576904037723354,8,1.0006944444444446,106.418502647976,27.013353226409986,55.706161519454604,66.50373551297953,76.40528993901641,91.04111916513513,106.46729987398493,121.82892475442452,136.33210906345752,146.15359242886416,156.90422507465811,-4.046061549895451,0.4606587512461362,103.86145453097693,111.53167909036866,105.49416016909353,10.902284429662378,83.78425308936858,91.474374402465,105.57253327330736,119.67868566433049,126.23001323145851,2.751256155830462,1.9896643892429666,0.029509440556680876,2204.6169451852843,102.16361836548657,103.86145453097693,104.27186462096162,105.40914704725029,M-0013,R,1,2024-07-22
C-M-0013-R.23-M1619-4_M1619-8.2024-07-23-11-54.NGFZT.JPG,,7_23,1,697,692,695,953.2255287766455,666,684,733,965,259,921,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-23T00:00:00,2024-07-23 11:54:00,11:45,11:00-12:00,2,49,564934,6dc2a1f0f4f9d36f22d9e7123fd04b8c7aaf061949a903e088c09029db7fe4b4,C-M-0013-R.23-M1619-4_M1619-8.2024-07-23-11-54.NGFZT,773,25,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,25,0.9097774703474896,6.0,0.021366066180102,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,3.330616133932659,-2.5040937858722,177.8419583556521,114.78466856159184,2.786525114006517,True,False,unknown,pass,False,True,11.895265361320842,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-23T11:54:00,187.7637351307454,-9.921776775093292,False,99.1132202799249,15.576904037723354,9,1.0138888888888888,108.25059492756588,26.882041737717575,58.08272316875819,68.76973688494257,78.52557622433054,92.94978384821952,108.21794206769822,123.51649483638806,138.03667771055495,147.88759775684906,158.65673265738073,-4.120095263158429,0.3431730457906424,104.22670331951939,104.59676801852841,104.04547600279975,10.785399575434768,83.33539492713298,90.36859755506192,103.92487552207491,118.01931657597589,125.16185825931205,2.557335915382301,1.973921215881694,0.03148067349260862,4214.970898413089,100.63841932270574,103.86145453097693,102.72932549674518,104.05796819341705,M-0013,R,1,2024-07-23
C-M-0013-R.23-M1619-4_M1619-8.2024-07-25-11-54.NGFZT.JPG,,7_25,1,744,613,762,935.1127643883228,744,593,772,954,304,933,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-25T00:00:00,2024-07-25 11:54:00,11:45,11:00-12:00,2,48,546150,1383ae6f76fdd2c10b66162f4ef5b4104cdc5562b1ad8edc6b7d1fda96056bb8,C-M-0013-R.23-M1619-4_M1619-8.2024-07-25-11-54.NGFZT,773,27,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,27,0.9477735993393336,6.0,0.0759922579836877,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,5.172890174411481,-2.111754594522202,222.03597255709863,96.671904173269,2.3468176732426658,True,False,unknown,pass,False,True,13.035689243589612,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-25T11:54:00,177.8419583556521,44.19401420144655,False,115.54941576433575,15.576904037723354,10,2.0,109.05696952154221,28.66446784932064,55.06740609392646,66.02614962698944,76.46093877542519,92.17241081631423,108.96181025232104,125.88226982985671,141.84014383173584,152.41600921097321,163.46694819588836,-4.172374784153155,0.6042909983551756,99.1132202799249,91.1132202799249,112.50097823214548,12.031209437952816,89.18805491680125,97.08395936963994,112.39322764870478,127.77063315203144,136.1971028350266,2.706176347246075,1.9666108090697478,0.03292538865448599,3377.3089178705136,108.09391754352075,104.22670331951939,110.4712178023934,112.72643318815133,M-0013,R,1,2024-07-25
C-M-0013-R.23-M1619-4_M1619-8.2024-07-26-11-55.NGFZT.JPG,,7_26,1,693,607,701,948.0563821941614,657,599,756,972,354,939,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-26T00:00:00,2024-07-26 11:55:00,11:45,11:00-12:00,2,48,603369,47494bac5559d12c9c98f46921240c76400dc202f45288cbba0366e67c0caa9c,C-M-0013-R.23-M1619-4_M1619-8.2024-07-26-11-55.NGFZT,773,28,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,28,0.9273150014807924,6.0,0.0409171957170825,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,5.314350945948773,-2.392305161924868,234.89887816798856,109.6155219791076,2.661038348652097,True,False,unknown,pass,False,True,13.587303313408434,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-26T11:55:00,222.03597255709863,12.862905610889896,False,133.81185519145887,15.576904037723354,11,1.0006944444444446,115.1601341195736,27.461213777403504,63.46343799052648,74.33398282843386,84.42154866017488,99.39220216007041,115.19019499419315,130.9502484470662,145.83479270951997,155.86173901211268,166.70694641176138,-4.4090052145705,0.786627659994829,115.54941576433575,123.77322051886215,124.17325591071817,11.282101234621505,101.36390090566077,109.99399194280463,124.10448365620427,138.47007341035334,145.44517759173849,3.112222270691089,1.909449822632138,0.04044255950256982,2326.412845070027,120.95288636748981,115.54941576433575,123.06200875420251,124.31766042066961,M-0013,R,1,2024-07-26
C-M-0013-R.23-M1619-4_M1619-8.2024-07-27-11-55.NGFZT.JPG,,7_27,1,696,582,696,953.0281910970808,651,576,760,972,376,945,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-27T00:00:00,2024-07-27 11:55:00,11:45,11:00-12:00,2,48,626065,2b1f9dc987a80dd9f45ca80edc123e9b6820bab153d56ddb58c1f946a523d46d,C-M-0013-R.23-M1619-4_M1619-8.2024-07-27-11-55.NGFZT,773,29,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,29,0.9138515498995164,6.0,0.0269269031625516,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,5.906146377734164,-2.499828767628025,256.21412243063946,114.58733088202688,2.7817345230074024,True,False,unknown,pass,False,True,14.350711994637155,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-27T11:55:00,234.89887816798856,21.315244262650907,False,141.84732853939306,15.576904037723354,12,1.0,127.28990954431781,27.121746219262906,76.30660733591021,87.22321488047824,97.18930574850575,111.84430263569317,127.28909491027477,142.75523126411716,157.416488117399,167.33758313811535,178.1484565097406,-4.265889893700193,0.7374307449552705,133.81185519145887,148.81185519145887,134.04285617835612,11.02362276555929,112.4154519831419,119.73672607821089,134.30371435134924,148.29717265916437,155.17883898289827,3.3911144047106676,1.8864820986434014,0.03575778383762072,3846.8236748551553,131.40010745344142,133.81185519145887,134.4487407754882,134.07489774978086,M-0013,R,1,2024-07-27
C-M-0013-R.23-M1619-4_M1619-8.2024-07-28-11-55.NGFZT.JPG,,7_28,1,695,573,698,952.5140955485404,651,560,761,969,379,951,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-28T00:00:00,2024-07-28 11:55:00,11:45,11:00-12:00,2,48,647254,e1b23072f52cb8cb455de3ede672effcada6e0089b69ed3d17f8f49915e5149b,C-M-0013-R.23-M1619-4_M1619-8.2024-07-28-11-55.NGFZT,773,30,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,30,0.9084134851696806,6.0,0.0108761294596716,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,6.1201355759124905,-2.4887167469413,262.39781880058354,114.07323533348654,2.7692542834862337,True,False,unknown,pass,False,True,14.555690884939104,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-28T11:55:00,256.21412243063946,6.183696369944073,False,142.94307490502044,15.576904037723354,13,1.0,137.22965853398864,26.810035780074017,87.01889035596466,97.82963508032114,107.63894450542524,122.0416927402786,137.21751579694987,152.41726169994303,166.861940565287,176.67333216763348,187.42270012539592,-4.062283623636702,0.6009401792249435,141.84732853939306,149.88280188732725,139.74954085836112,10.68876160450697,118.7057062876336,126.26529498086738,139.6280373769294,153.23021528111855,160.51742084953293,3.514946629411001,1.8820410217511774,0.029926437890392423,3049.808478241133,137.17159117923092,141.84732853939306,141.42983874533525,139.94886973547042,M-0013,R,1,2024-07-28
C-M-0013-R.23-M1619-4_M1619-8.2024-07-29-11-55.NGFZT.JPG,,7_29,1,700,603,702,949.7570477742702,668,600,756,965,344,957,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-29T00:00:00,2024-07-29 11:55:00,11:45,11:00-12:00,2,48,670696,f3eeeb00db0b344cad7ebadd0dad1f8e2c5ccb5e2a78911c3d459edaa2fb76cb,C-M-0013-R.23-M1619-4_M1619-8.2024-07-29-11-55.NGFZT,773,31,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,31,0.9082817749263667,6.0,0.0002634204866275,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,5.408780402187715,-2.429099801079894,238.89858859559672,111.31618755921636,2.702323891476631,True,False,unknown,pass,False,True,13.737047475613984,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-29T11:55:00,262.39781880058354,-23.499230204986816,True,130.15936730603426,15.576904037723354,14,1.0,143.2379615896022,26.77051241672646,93.18351706749958,103.92998578710063,113.70134854068961,128.064213541625,143.21684991209497,158.41068889787323,172.82526246898038,182.59076496439422,193.30001665432434,-4.2084693870324905,0.2802008474977783,142.94307490502044,144.03882127064782,137.41317614268368,10.631630688609555,116.33891149182635,124.4242569909472,137.2725650484724,151.19127035816192,158.6961229908997,3.3007216520794693,1.8899772236036678,0.034021953580519876,2575.2341415131064,133.66547924263259,141.84732853939306,138.67985754673418,137.4339603391767,M-0013,R,1,2024-07-29
C-M-0013-R.23-M1619-4_M1619-8.2024-07-30-11-56.NGFZT.JPG,,7_30,1,768,610,757,941.3785238871352,739,575,772,963,323,963,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-30T00:00:00,2024-07-30 11:56:00,11:45,11:00-12:00,2,48,493564,d2129c40be74e4891c67084d308ca86e82f13c848e807f306097a8c4f64f3f2b,C-M-0013-R.23-M1619-4_M1619-8.2024-07-30-11-56.NGFZT,773,32,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,32,0.9437915989767668,6.0,0.0710196481008,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,5.243593073203979,-2.247676439908896,228.3338947596804,102.93766367208129,2.49892593317458,True,False,unknown,pass,False,True,13.302859104764948,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-30T11:56:00,238.89858859559672,-10.56469383591633,False,122.48914274664254,15.576904037723354,15,1.0006944444444446,141.06724663348623,26.534501094866254,91.66569848721848,102.33463054161514,111.98513359555015,126.12586811509922,140.99241306795057,155.94514455542276,170.29553293514346,180.1132448983577,190.9134771496128,-4.392104883888774,0.20164265304814086,130.15936730603426,126.15658952825648,133.28263121501297,10.508416936459394,112.38379764404492,119.61587092879205,133.61206962489953,146.22482896822865,153.91386177112048,3.0241002613054495,1.9012284227363991,0.04002106427196363,1844.919582984366,128.07731099463757,130.15936730603426,132.61911759192958,132.4690242477594,M-0013,R,1,2024-07-30
C-M-0013-R.23-M1619-4_M1619-8.2024-07-31-11-55.NGFZT.JPG,,7_31,1,769,662,759,937.6892619435675,735,619,772,960,272,969,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-07-31T00:00:00,2024-07-31 11:55:00,11:45,11:00-12:00,2,47,647535,553268a7d5a741c120d7d0c3f154ab3c8fcc13743bae16f6f36ff2fd9e470113,C-M-0013-R.23-M1619-4_M1619-8.2024-07-31-11-55.NGFZT,773,33,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,33,0.9628401720627688,6.0,0.0380971461720042,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,4.025802957184514,-2.167671654524693,188.77710616489665,99.24840172851373,2.4093650084733578,True,False,unknown,pass,False,True,12.028719046068606,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-31T11:55:00,228.3338947596804,-39.55678859478374,True,103.86145453097693,15.576904037723354,16,0.9993055555555556,136.3513306623317,26.676469312226466,86.31916790610045,97.11979301975806,106.9381470325201,121.32198426560639,136.38395562338258,151.39930537350693,165.68922247925187,175.46173070910663,186.2681260700763,-5.166176273491302,0.08052995598568016,122.48914274664254,118.49192052442032,122.61458864439413,11.551703246708495,99.8144112521055,108.53964760706376,122.41726585683215,137.08755841976833,145.96737316245307,2.476505222406459,1.8711274268524374,0.07895808934014542,2291.6956915337787,115.96938276280724,122.48914274664254,119.26048809022862,121.16930829820352,M-0013,R,1,2024-07-31
C-M-0013-R.23-M1619-4_M1619-8.2024-08-01-11-56.NGFZT.JPG,,8_01,1,755,626,749,931.3446309717838,722,614,772,940,299,975,2024-IA_Marsden_UFMu,C-M-0013-R.23-M1619-4_M1619-8,2024-06-28,2024-08-01T00:00:00,2024-08-01 11:56:00,11:45,11:00-12:00,2,48,554854,e9d28cd71cca1fb2616c3888068f19a9538965d66c5a435250f1a34e7ac72331,C-M-0013-R.23-M1619-4_M1619-8.2024-08-01-11-56.NGFZT,773,34,True,C-M-0013-R.23-M1619-4_M1619-8.2024-06-29-11-33.NGFZT,2024-06-29 11:33:00,17.0,41.19276298089858,179.28571428571428,838.4408602150538,0.0643090307520267,0.1498683131291007,0.043545664457644,1.0229367568864058,-4.690772760596347,7.870031033146898,0.026537205708851,500.1853880411641,201.9450433105,34,0.9658961533017596,6.0,0.0061119624779815,matched,C-M-0013-R.23-M1619-4_M1619-8.2024-06-28-11-33.NGFZT,C-M-0013-R.23-M1619-4_M1619-8_p6,6,pass,4.867144640592903,-2.0299112436338422,210.2222633512312,92.90377075672995,2.2553420560745145,True,False,unknown,pass,False,True,12.621361490341924,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-01T11:56:00,188.77710616489665,21.44515718633454,False,113.72317182162342,15.576904037723354,17,1.0006944444444446,125.27512072123292,27.180879529408298,74.47016803001048,85.2018603758109,95.08885940916993,109.74005724164148,125.2286043032364,140.7475849865055,155.4990537448292,165.52096817104882,176.49839124611714,-4.18324599891587,0.30763926169324896,103.86145453097693,99.85867675319915,119.83832294716773,10.971709658391088,98.12276833074311,106.07127514233713,119.96090552034694,133.96417418423204,141.40205237685458,2.272786327015467,1.849454577237921,0.03325030415742672,4044.907835055089,114.84627729221533,113.72317182162342,115.97140631977393,119.09273603872339,M-0013,R,1,2024-08-01
