row_id,source_xml,image_name,pole_label,annotation_status,top_x_px,top_y_px,ground_x_px,ground_y_px,polyline_length_px,physical_length_ft,physical_length_cm,physical_definition,label_definition
C-029,C-029.xml,C-029_2021-07-11.JPG,pole2,usable,65.9,375.6,77.2,633.2,257.84772638128885,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-11.JPG,pole3,usable,641.9,413.1,629.5,565.5,152.90362978032925,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-11.JPG,pole4,usable,535.6,408.6,529.0,511.1,102.71226801117771,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-18.JPG,pole1,usable,287.2,344.0,287.8,688.2,344.200522951375,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-18.JPG,pole2,usable,51.6,363.0,65.8,626.4,263.7824861509952,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-18.JPG,pole3,usable,630.1,400.7,618.5,552.6,152.34227909546323,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-18.JPG,pole4,unusable,523.6,397.6,518.7,495.8,98.32217450809352,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-30.JPG,pole1,usable,287.4,344.5,288.6,681.2,336.7021383953479,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-30.JPG,pole2,unusable,51.5,366.4,67.0,626.1,260.16214175010174,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-30.JPG,pole3,usable,629.0,400.4,618.4,556.6,156.5592539583656,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-07-30.JPG,pole4,usable,524.9,397.1,519.4,493.1,96.15742301039478,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-08-06.JPG,pole1,usable,284.6,340.3,285.0,678.4,338.1002366163029,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-08-06.JPG,pole2,usable,46.8,361.8,62.8,623.8,262.4880949681337,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-08-06.JPG,pole3,usable,628.8,397.3,617.3,551.8,154.92740235348936,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-029,C-029.xml,C-029_2021-08-06.JPG,pole4,usable,522.5,393.8,517.2,491.7,98.04335775563786,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-02.JPG,pole1,usable,251.9,371.1,259.6,713.1,342.0866703044712,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-02.JPG,pole2,usable,142.0,389.7,150.9,533.0,143.57611221926857,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-02.JPG,pole3,usable,581.7,390.2,570.6,545.0,155.1974548760385,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-11.JPG,pole1,unusable,259.1,360.9,266.7,676.8,315.9914081110434,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-11.JPG,pole2,usable,150.0,380.0,159.2,521.4,141.69897670766713,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-11.JPG,pole3,usable,588.3,382.3,575.3,528.9,147.17526966171997,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-18.JPG,pole1,usable,259.8,355.8,267.3,673.5,317.7885145816318,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-18.JPG,pole2,usable,150.8,374.4,160.3,517.3,143.21543212936234,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-18.JPG,pole3,usable,590.4,376.5,576.8,526.2,150.31649942704232,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-30.JPG,pole1,usable,255.2,346.6,260.4,665.8,319.2423530799132,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-30.JPG,pole2,usable,145.3,365.9,154.2,508.0,142.3784393790015,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,C-032_2021-07-30.JPG,pole3,usable,585.5,367.4,571.5,522.1,155.33219241354965,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,Il101.21-C-032_2021-07-12-09-22_CAM810.JPG,pole1,unusable,260.5,360.1,267.1,691.4,331.36573449890676,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,Il101.21-C-032_2021-07-12-09-22_CAM810.JPG,pole2,usable,152.7,378.5,161.0,514.9,136.6522959924201,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-032,C-032.xml,Il101.21-C-032_2021-07-12-09-22_CAM810.JPG,pole3,unusable,588.7,380.8,577.8,523.7,143.31510736834414,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-02.JPG,pole1,usable,415.2,445.4,424.0,781.6,336.31514982230584,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-02.JPG,pole2,usable,102.7,463.6,102.6,620.6,157.00003184713051,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-02.JPG,pole3,usable,537.2,457.2,543.7,597.3,140.2507040980543,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-02.JPG,pole4,usable,579.2,454.9,589.4,596.4,141.86715617083468,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-11.JPG,pole1,usable,451.2,441.4,469.0,770.8,329.88058445443556,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-11.JPG,pole2,usable,149.5,468.3,150.0,621.0,152.70081859636508,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-11.JPG,pole3,usable,574.2,449.0,584.5,590.7,142.07385403373843,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-11.JPG,pole4,usable,616.7,445.1,631.3,589.0,144.63875690837497,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-30.JPG,pole1,usable,445.1,429.1,464.0,760.7,332.1381790761189,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-30.JPG,pole2,usable,142.1,456.2,144.0,610.1,153.91172794819767,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-30.JPG,pole3,usable,567.4,436.9,577.3,569.4,132.86933431006568,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-07-30.JPG,pole4,usable,609.7,434.5,623.0,566.7,132.86733985445787,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-08-06.JPG,pole1,usable,441.5,424.6,460.1,753.8,329.7250369626182,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-08-06.JPG,pole2,usable,137.2,453.1,138.8,606.8,153.7083276859129,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-08-06.JPG,pole3,unusable,564.3,432.1,575.3,574.6,142.92393081636118,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,C-037_2021-08-06.JPG,pole4,unusable,606.9,429.5,621.2,571.6,142.8177159878984,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,L127.21-C-037_2021-07-12-11-28_CAM294.JPG,pole1,usable,443.4,439.8,460.3,764.2,324.83991441939526,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,L127.21-C-037_2021-07-12-11-28_CAM294.JPG,pole2,usable,140.7,467.2,141.5,620.2,153.00209148897284,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,L127.21-C-037_2021-07-12-11-28_CAM294.JPG,pole3,usable,565.8,447.8,576.6,588.9,141.51272027630588,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-037,C-037.xml,L127.21-C-037_2021-07-12-11-28_CAM294.JPG,pole4,usable,608.8,444.7,623.1,585.7,141.7232867245183,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,A641.21-C-038_2021-07-12-10-24_CAM176.JPG,pole1,usable,410.9,416.2,399.7,748.3,332.28880510784586,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,A641.21-C-038_2021-07-12-10-24_CAM176.JPG,pole2,usable,51.4,422.5,57.5,585.8,163.41389169834977,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,A641.21-C-038_2021-07-12-10-24_CAM176.JPG,pole3,usable,622.6,428.1,613.7,671.7,243.7625278831839,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,A641.21-C-038_2021-07-12-10-24_CAM176.JPG,pole4,usable,701.0,429.4,696.5,675.6,246.2411216673609,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-11.JPG,pole1,usable,413.1,416.2,401.9,746.6,330.5897760064579,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-11.JPG,pole2,usable,54.1,423.3,60.9,589.5,166.33905133792243,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-11.JPG,pole3,usable,623.8,428.5,615.3,671.7,243.34849496144417,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-11.JPG,pole4,usable,702.8,429.9,697.6,677.1,247.25468650765757,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-30.JPG,pole1,usable,397.8,406.4,388.0,736.6,330.3453950034721,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-30.JPG,pole2,usable,36.4,414.6,45.8,578.5,164.16933331167544,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-30.JPG,pole3,usable,609.6,419.9,600.9,659.3,239.5580305479238,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-07-30.JPG,pole4,usable,686.6,417.7,681.7,663.4,245.7488555415874,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-08-06.JPG,pole1,usable,395.8,401.5,386.7,733.1,331.7248407942945,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-08-06.JPG,pole2,usable,31.3,408.8,40.6,573.7,165.16204164395646,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-08-06.JPG,pole3,usable,609.0,413.9,600.1,656.0,242.26353419365452,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-038,C-038.xml,C-038_2021-08-06.JPG,pole4,usable,686.9,414.7,681.7,659.8,245.1551549529399,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-02.JPG,pole1,usable,409.0,611.3,415.3,940.4,329.1602952969875,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-02.JPG,pole2,usable,61.0,609.5,52.0,770.0,160.75213839946267,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-02.JPG,pole3,usable,526.1,622.0,527.0,760.0,138.00293475140302,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-02.JPG,pole4,usable,567.7,623.0,573.6,763.1,140.22417765849085,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-11.JPG,pole1,usable,423.4,621.8,431.8,944.7,323.009241353866,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-11.JPG,pole2,usable,82.6,614.6,73.0,772.3,157.99193017366417,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-11.JPG,pole3,usable,543.8,628.8,544.8,768.2,139.40358675443048,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-11.JPG,pole4,usable,585.2,629.4,591.5,769.6,140.3414764066561,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-18.JPG,pole1,usable,398.3,615.5,406.3,939.1,323.6988724107639,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-18.JPG,pole2,usable,53.0,609.7,43.3,769.4,159.99431239890993,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-18.JPG,pole3,unusable,517.9,621.8,519.0,729.0,107.20564350816616,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-18.JPG,pole4,unusable,559.3,622.4,563.7,729.9,107.59000882981654,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-30.JPG,pole1,usable,399.1,618.7,406.9,937.1,318.49552587124356,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-30.JPG,pole2,usable,54.4,611.9,44.2,769.8,158.22910604563242,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-30.JPG,pole3,usable,517.8,625.1,518.6,759.6,134.50237916111374,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-07-30.JPG,pole4,unusable,559.4,625.5,564.6,759.5,134.10085756623633,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-08-06.JPG,pole1,usable,398.3,616.6,406.4,937.8,321.302116395146,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-08-06.JPG,pole2,usable,53.2,610.6,43.7,764.0,153.69388406829984,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-08-06.JPG,pole3,usable,517.5,623.4,518.4,752.5,129.10313706490638,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,C-039_2021-08-06.JPG,pole4,unusable,558.7,623.6,563.8,750.3,126.80260249695186,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,LH54.21-C-039_2021-07-12-10-57_CAM827.JPG,pole1,usable,400.6,617.5,408.1,940.1,322.68717049179384,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,LH54.21-C-039_2021-07-12-10-57_CAM827.JPG,pole2,usable,56.9,610.5,46.3,770.8,160.65008558976862,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,LH54.21-C-039_2021-07-12-10-57_CAM827.JPG,pole3,usable,520.1,623.6,521.0,760.5,136.90295833180522,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
C-039,C-039.xml,LH54.21-C-039_2021-07-12-10-57_CAM827.JPG,pole4,usable,561.5,623.8,567.4,763.4,139.72462202489584,5.0,152.4,nominal vertical extent from pole ground contact to camera mounting/optical-center height,distinct visible 2021 camera-support pole; numeric label does not by itself encode depth
