camera,day,image,image_role,candidate_index,x_top,y_top,x_root,y_root,x_root_fraction,height_px,confidence,box_x1,box_y1,box_x2,box_y2,image_width,image_height
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,0,260.57080078125,564.2906494140625,262.39105224609375,860.637451171875,0.3394450843334198,296.3468017578125,0.8983117938041687,216.7029266357422,560.9562377929688,306.2984619140625,879.7401123046875,773,1030
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,1,163.7129364013672,554.94873046875,178.40103149414062,849.4916381835938,0.23079046607017517,294.54290771484375,0.842043399810791,108.63923645019531,542.273681640625,227.2987518310547,870.0661010742188,773,1030
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,2,359.2788391113281,505.4680480957031,364.40924072265625,855.32666015625,0.4714220464229584,349.8586120605469,0.8224381804466248,324.314208984375,503.44952392578125,409.18133544921875,881.8718872070312,773,1030
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,3,475.8807678222656,535.313720703125,482.4004821777344,807.65283203125,0.624062716960907,272.339111328125,0.8199526071548462,429.28955078125,527.6063232421875,525.9393310546875,821.3104858398438,773,1030
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,4,564.3184204101562,553.8807983398438,572.2316284179688,808.5226440429688,0.7402737736701965,254.641845703125,0.7793986201286316,532.9712524414062,546.4441528320312,590.7339477539062,818.7681884765625,773,1030
C_010,07_30,C-010_2021-07-30.JPG,field_date_image,5,615.7879638671875,548.8841552734375,621.8247680664062,795.9820556640625,0.8044304847717285,247.097900390625,0.6719785332679749,591.7921142578125,549.3587646484375,653.544677734375,819.8333129882812,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,0,533.89599609375,586.9041748046875,548.6050415039062,768.7576293945312,0.7097089886665344,181.85345458984375,0.9060370326042175,482.166748046875,584.5435791015625,585.5570068359375,782.4024047851562,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,1,621.0261840820312,559.2847900390625,642.3717041015625,764.296630859375,0.8310112357139587,205.0118408203125,0.8453311324119568,578.2613525390625,559.750244140625,682.4229736328125,775.013427734375,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,2,291.07818603515625,561.7691650390625,308.8024597167969,758.0944213867188,0.39948570728302,196.32525634765625,0.8112243413925171,246.67990112304688,561.8912353515625,330.750244140625,771.2939453125,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,3,365.2694396972656,555.2510375976562,382.0290222167969,761.9479370117188,0.49421608448028564,206.6968994140625,0.8025659322738647,317.517822265625,556.7393188476562,417.8991394042969,775.9860229492188,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,4,222.919921875,564.2590942382812,242.40525817871094,759.7965087890625,0.31359022855758667,195.53741455078125,0.7900804281234741,165.70172119140625,557.5511474609375,258.0135803222656,771.59326171875,773,1030
C_011,07_11,C-011_2021-07-11.JPG,field_date_image,5,452.66229248046875,587.0682373046875,466.210693359375,759.5216674804688,0.6031185984611511,172.45343017578125,0.7737941741943359,424.8499450683594,583.3764038085938,488.394287109375,775.6895751953125,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,0,445.7371520996094,478.19549560546875,461.8052978515625,729.4706420898438,0.5974195599555969,251.275146484375,0.8382214307785034,402.00225830078125,467.33349609375,498.5818176269531,746.788330078125,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,1,543.2876586914062,480.04534912109375,551.295654296875,737.2174682617188,0.7131897211074829,257.172119140625,0.8362271785736084,500.6369934082031,470.3238220214844,580.9136962890625,748.5010986328125,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,2,366.9487609863281,462.8049011230469,380.1167297363281,727.9820556640625,0.49174222350120544,265.1771545410156,0.8180667161941528,331.5589904785156,452.8685607910156,408.075439453125,748.3035278320312,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,3,295.5557556152344,467.20458984375,313.20953369140625,728.7821655273438,0.4051869809627533,261.57757568359375,0.7975903749465942,254.0635223388672,460.08544921875,334.9683837890625,741.6585083007812,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,4,618.0319213867188,438.4093933105469,630.5432739257812,736.0777587890625,0.8157092928886414,297.6683654785156,0.7874454855918884,581.8729248046875,446.4968566894531,678.1090087890625,746.4683227539062,773,1030
C_011,07_18,C-011_2021-07-18.JPG,field_date_image,5,215.94400024414062,455.9442443847656,230.27699279785156,721.4393310546875,0.29790037870407104,265.4950866699219,0.6494340896606445,172.74337768554688,443.6235046386719,260.3269348144531,733.3764038085938,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,0,462.89727783203125,313.9573669433594,465.6492614746094,694.2344360351562,0.602392315864563,380.2770690917969,0.8918261528015137,424.7401123046875,301.93499755859375,505.342529296875,718.8945922851562,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,1,377.143798828125,332.7059631347656,382.8995361328125,688.7814331054688,0.4953422248363495,356.0754699707031,0.8359856605529785,341.968505859375,321.4455261230469,412.605712890625,718.6613159179688,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,2,291.9637145996094,322.6856384277344,302.2033386230469,681.42578125,0.39094868302345276,358.7401428222656,0.8315274119377136,266.6733093261719,323.2334899902344,331.5708312988281,708.67431640625,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,3,537.9453125,306.828125,543.431396484375,698.6441650390625,0.7030160427093506,391.8160400390625,0.8300929665565491,513.5679321289062,294.8161926269531,579.8273315429688,720.955810546875,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,4,631.1439819335938,304.3589782714844,633.8655395507812,699.0624389648438,0.8200071454048157,394.7034606933594,0.8113861083984375,582.4976196289062,290.1573791503906,701.3876342773438,719.2758178710938,773,1030
C_011,07_30,C-011_2021-07-30.JPG,field_date_image,5,226.06736755371094,322.6628723144531,235.4065399169922,669.2660522460938,0.30453628301620483,346.6031799316406,0.8033626675605774,184.74942016601562,316.1431579589844,270.4166259765625,689.2711791992188,773,1030
C_021,07_02,C-021_2021-07-02.JPG,field_date_image,0,83.84266662597656,636.6145629882812,97.59532928466797,793.4491577148438,0.12625527381896973,156.8345947265625,0.9009450078010559,23.131580352783203,634.5615844726562,146.05963134765625,801.962158203125,773,1030
C_021,07_02,C-021_2021-07-02.JPG,field_date_image,1,346.297119140625,685.1251831054688,340.53564453125,796.874267578125,0.440537691116333,111.74908447265625,0.8501566648483276,319.7371826171875,682.7383422851562,369.6345520019531,803.7305297851562,773,1030
C_021,07_02,C-021_2021-07-02.JPG,field_date_image,2,182.712890625,643.5444946289062,194.498291015625,791.3965454101562,0.25161486864089966,147.85205078125,0.8022464513778687,152.72230529785156,633.3670043945312,230.65304565429688,799.7012939453125,773,1030
C_021,07_02,C-021_2021-07-02.JPG,field_date_image,3,263.7886962890625,698.0050048828125,275.2438659667969,804.4738159179688,0.3560722768306732,106.46881103515625,0.6241477131843567,231.85092163085938,702.95947265625,303.0826110839844,809.3873901367188,773,1030
C_021,07_11,C-021_2021-07-11.JPG,field_date_image,0,37.760013580322266,623.1981201171875,51.62028503417969,779.0518188476562,0.06677915155887604,155.85369873046875,0.751251757144928,2.5854060649871826,632.7672119140625,91.81214141845703,790.9893798828125,773,1030
C_021,07_11,C-021_2021-07-11.JPG,field_date_image,1,375.1822204589844,633.8502807617188,387.33856201171875,771.315185546875,0.5010848045349121,137.46490478515625,0.7262403964996338,336.33917236328125,629.7061157226562,449.5176696777344,782.087890625,773,1030
C_021,07_11,C-021_2021-07-11.JPG,field_date_image,2,248.24888610839844,602.303466796875,271.42529296875,780.7150268554688,0.351132333278656,178.41156005859375,0.687162458896637,145.14523315429688,587.2597045898438,331.01226806640625,791.0225219726562,773,1030
C_021,07_11,C-021_2021-07-11.JPG,field_date_image,3,0.0,572.52587890625,17.265220642089844,773.9396362304688,0.022335343062877655,201.41375732421875,0.0731998085975647,0.7553681135177612,512.66064453125,74.06983184814453,788.0036010742188,773,1030
C_021,07_18,C-021_2021-07-18.JPG,field_date_image,0,52.49404525756836,522.3590698242188,67.34343719482422,767.8970336914062,0.08711957931518555,245.5379638671875,0.8827759027481079,7.100702285766602,518.6431274414062,109.59186553955078,774.1343994140625,773,1030
C_021,07_18,C-021_2021-07-18.JPG,field_date_image,1,271.71966552734375,646.2073364257812,269.1344299316406,771.7537231445312,0.3481687307357788,125.54638671875,0.7741815447807312,245.1560516357422,637.3946533203125,305.5841369628906,782.2744140625,773,1030
C_021,07_18,C-021_2021-07-18.JPG,field_date_image,2,363.0408020019531,550.397216796875,361.0207824707031,767.3873901367188,0.4670385420322418,216.99017333984375,0.7475181221961975,327.49859619140625,537.039794921875,446.82928466796875,775.0787963867188,773,1030
C_021,07_18,C-021_2021-07-18.JPG,field_date_image,3,206.76739501953125,503.0865478515625,219.02764892578125,762.1827392578125,0.28334754705429077,259.09619140625,0.7249405384063721,163.46141052246094,490.6485595703125,257.4172058105469,771.41796875,773,1030
C_021,07_30,C-021_2021-07-30.JPG,field_date_image,0,362.3141174316406,525.5771484375,369.80419921875,759.2825927734375,0.4784013032913208,233.7054443359375,0.7744322419166565,327.21893310546875,515.9200439453125,453.10955810546875,771.3189086914062,773,1030
C_021,07_30,C-021_2021-07-30.JPG,field_date_image,1,62.398521423339844,485.27490234375,72.67461395263672,749.1881713867188,0.09401632100343704,263.91326904296875,0.7490249872207642,21.471107482910156,481.5762023925781,109.50686645507812,755.4512329101562,773,1030
C_021,07_30,C-021_2021-07-30.JPG,field_date_image,2,277.6666259765625,567.487548828125,279.89923095703125,768.9257202148438,0.3620947301387787,201.43817138671875,0.6749929785728455,251.07269287109375,567.935302734375,311.814208984375,783.5166625976562,773,1030
C_021,07_30,C-021_2021-07-30.JPG,field_date_image,3,209.9287872314453,512.1472778320312,217.5836181640625,765.2337646484375,0.28147944808006287,253.08648681640625,0.6495109796524048,186.91915893554688,496.4539794921875,247.18515014648438,778.0669555664062,773,1030
C_021,07_30,C-021_2021-07-30.JPG,field_date_image,4,0.0,477.04534912109375,10.839895248413086,724.4183349609375,0.014023150317370892,247.37298583984375,0.11456020921468735,0.0,458.0469665527344,18.891157150268555,779.6231079101562,773,1030
C_024,07_02,C-024_2021-07-02.JPG,field_date_image,0,491.3149719238281,755.765380859375,498.0015869140625,872.5585327148438,0.6442452669143677,116.79315185546875,0.8981353044509888,461.88250732421875,748.7720947265625,528.9345703125,875.9447631835938,773,1030
C_024,07_02,C-024_2021-07-02.JPG,field_date_image,1,661.947265625,780.4926147460938,667.5643920898438,888.4443969726562,0.8636020421981812,107.9517822265625,0.8073301315307617,624.6185302734375,772.8842163085938,703.0852661132812,894.8374633789062,773,1030
C_024,07_02,C-024_2021-07-02.JPG,field_date_image,2,410.77337646484375,749.5025634765625,422.3390808105469,854.91015625,0.5463636517524719,105.4075927734375,0.6970306038856506,373.73333740234375,746.405517578125,451.6187744140625,864.5967407226562,773,1030
C_024,07_02,C-024_2021-07-02.JPG,field_date_image,3,567.2581176757812,726.48876953125,584.0404052734375,869.3875122070312,0.7555503249168396,142.89874267578125,0.6469221711158752,537.6842041015625,714.39404296875,605.0079345703125,879.353759765625,773,1030
C_024,07_02,C-024_2021-07-02.JPG,field_date_image,4,422.1582336425781,761.8340454101562,419.8681640625,860.2885131835938,0.5431671142578125,98.4544677734375,0.07589372247457504,401.8500061035156,755.438720703125,437.85162353515625,862.7685546875,773,1030
C_024,07_11,C-024_2021-07-11.JPG,field_date_image,0,640.08740234375,708.697021484375,653.2243041992188,856.4908447265625,0.8450508713722229,147.7938232421875,0.8490248322486877,608.2088623046875,700.6376953125,702.4561767578125,868.6087646484375,773,1030
C_024,07_11,C-024_2021-07-11.JPG,field_date_image,1,478.264892578125,710.3397827148438,490.3703918457031,843.5934448242188,0.6343730688095093,133.253662109375,0.7867696285247803,445.5307922363281,703.0407104492188,518.700439453125,855.98095703125,773,1030
C_024,07_11,C-024_2021-07-11.JPG,field_date_image,2,559.3880615234375,681.7626953125,571.6163940429688,858.2528076171875,0.7394778728485107,176.4901123046875,0.729279637336731,531.4044799804688,673.658203125,609.8169555664062,866.3378295898438,773,1030
C_024,07_11,C-024_2021-07-11.JPG,field_date_image,3,404.2150573730469,671.2347412109375,416.845458984375,860.7145385742188,0.539256751537323,189.47979736328125,0.639068603515625,354.6562194824219,656.4971313476562,449.21734619140625,884.3152465820312,773,1030
C_024,07_18,C-024_2021-07-18.JPG,field_date_image,0,635.5621948242188,598.5314331054688,641.2222290039062,846.85498046875,0.8295242190361023,248.32354736328125,0.7706584334373474,605.0748291015625,591.731689453125,681.3050537109375,862.510498046875,773,1030
C_024,07_18,C-024_2021-07-18.JPG,field_date_image,1,550.7357788085938,611.842529296875,555.749267578125,837.4165649414062,0.7189511656761169,225.57403564453125,0.7614349126815796,526.4315185546875,597.1890869140625,585.7803344726562,848.1956787109375,773,1030
C_024,07_18,C-024_2021-07-18.JPG,field_date_image,2,473.9674072265625,626.804931640625,484.3140869140625,834.4801635742188,0.6265382766723633,207.67523193359375,0.6661458611488342,445.18408203125,616.1895141601562,510.4542236328125,846.6121826171875,773,1030
C_024,07_18,C-024_2021-07-18.JPG,field_date_image,3,402.4241027832031,617.558349609375,406.8151550292969,850.61474609375,0.52628093957901,233.056396484375,0.66361403465271,367.573486328125,613.7388916015625,438.6372375488281,863.6766357421875,773,1030
C_024,07_30,C-024_2021-07-30.JPG,field_date_image,0,474.4003601074219,585.595458984375,472.1564025878906,835.621337890625,0.6108103394508362,250.02587890625,0.910036563873291,452.3822021484375,585.6256103515625,503.1934814453125,844.41259765625,773,1030
C_024,07_30,C-024_2021-07-30.JPG,field_date_image,1,544.9708862304688,596.5326538085938,551.1334228515625,840.2634887695312,0.7129798531532288,243.7308349609375,0.7407024502754211,520.717529296875,578.7017211914062,579.6650390625,853.1973266601562,773,1030
C_024,07_30,C-024_2021-07-30.JPG,field_date_image,2,621.6814575195312,593.984375,634.60791015625,836.0935668945312,0.8209675550460815,242.10919189453125,0.7277078628540039,589.302001953125,585.1876220703125,663.84375,852.3245239257812,773,1030
C_024,07_30,C-024_2021-07-30.JPG,field_date_image,3,404.392578125,584.7219848632812,410.7479553222656,823.4888305664062,0.531368613243103,238.766845703125,0.6603640913963318,375.9764099121094,579.4654541015625,437.4801025390625,836.6272583007812,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,0,395.64178466796875,682.2603149414062,404.0439453125,767.5609741210938,0.5226958990097046,85.3006591796875,0.9040144681930542,375.32757568359375,678.4085693359375,425.24725341796875,775.8759155273438,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,1,167.52572631835938,623.9112548828125,163.8910675048828,777.9161376953125,0.21201948821544647,154.0048828125,0.8303905129432678,140.77932739257812,619.010986328125,198.39288330078125,781.927001953125,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,2,77.2137680053711,653.2481689453125,91.08145141601562,764.7286376953125,0.11782852560281754,111.48046875,0.8241782188415527,34.547340393066406,642.0410766601562,123.25963592529297,770.2542114257812,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,3,241.86192321777344,657.5908203125,249.39723205566406,768.838623046875,0.3226355016231537,111.247802734375,0.8204734325408936,206.767578125,647.9192504882812,292.2099914550781,781.9630737304688,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,4,325.19744873046875,630.4112548828125,338.78277587890625,767.7678833007812,0.43827009201049805,137.35662841796875,0.7930150032043457,301.3929443359375,622.3551635742188,367.6534729003906,777.7286987304688,773,1030
C_029,07_02,C-029_2021-07-02.JPG,field_date_image,5,470.1917419433594,629.8845825195312,481.72088623046875,765.5245361328125,0.62318354845047,135.63995361328125,0.7467971444129944,445.1188049316406,618.4736328125,504.6385803222656,773.0433349609375,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,0,409.1593322753906,606.4114990234375,408.9011535644531,734.0118408203125,0.528979480266571,127.600341796875,0.8537082672119141,381.1013488769531,603.281982421875,431.05389404296875,735.1218872070312,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,1,476.03106689453125,531.426513671875,489.834716796875,714.5451049804688,0.6336801052093506,183.11859130859375,0.8321234583854675,437.272216796875,527.40478515625,540.6016845703125,733.1524047851562,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,2,86.13322448730469,535.0341186523438,102.25123596191406,726.5093994140625,0.1322784423828125,191.47528076171875,0.8264797925949097,43.44120788574219,530.0582885742188,124.33979034423828,736.3993530273438,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,3,167.25933837890625,511.8782653808594,178.8095703125,721.8929443359375,0.23131898045539856,210.01467895507812,0.8156179189682007,121.98503112792969,500.8696594238281,217.74423217773438,736.6885375976562,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,4,251.35946655273438,576.8048095703125,253.8369903564453,745.7926635742188,0.3283790349960327,168.98785400390625,0.7976293563842773,226.503173828125,576.8807373046875,276.98114013671875,747.7498779296875,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,5,327.8177795410156,516.8256225585938,341.117431640625,727.3438720703125,0.44129034876823425,210.51824951171875,0.7087106108665466,305.98248291015625,506.6997375488281,370.15380859375,737.7116088867188,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,6,17.417625427246094,531.5068359375,16.095483779907227,753.2395629882812,0.020822100341320038,221.73272705078125,0.2524178624153137,0.1106092557311058,508.8310241699219,34.20606231689453,749.4068603515625,773,1030
C_029,07_11,C-029_2021-07-11.JPG,field_date_image,7,3.309094190597534,541.6474609375,5.008069038391113,743.1583251953125,0.006478744093328714,201.5108642578125,0.09787948429584503,0.0,524.55078125,18.816516876220703,745.71533203125,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,0,472.9852294921875,500.60455322265625,481.71685791015625,714.4126586914062,0.6231783628463745,213.80810546875,0.8250827193260193,433.5944519042969,496.5229797363281,524.8971557617188,721.3139038085938,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,1,394.9306640625,514.8812866210938,398.81634521484375,713.9900512695312,0.5159331560134888,199.1087646484375,0.817459225654602,375.0238037109375,506.53509521484375,420.0794677734375,725.4663696289062,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,2,239.5420379638672,472.5767517089844,239.91152954101562,721.3524169921875,0.3103642165660858,248.77566528320312,0.8025188446044922,218.16648864746094,470.9595947265625,267.3737487792969,727.25390625,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,3,325.5439147949219,500.24658203125,330.26275634765625,718.9072875976562,0.4272480607032776,218.66070556640625,0.7460154891014099,301.93096923828125,498.0213623046875,356.865966796875,730.2433471679688,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,4,160.27511596679688,505.7384948730469,166.2796173095703,719.92822265625,0.2151094675064087,214.18972778320312,0.7227226495742798,138.1246795654297,484.8218994140625,195.34600830078125,730.993896484375,773,1030
C_029,07_18,C-029_2021-07-18.JPG,field_date_image,5,77.75962829589844,499.6357421875,89.80564880371094,716.2044677734375,0.11617807298898697,216.5687255859375,0.6876586675643921,42.33797836303711,482.59356689453125,125.33255004882812,731.2442016601562,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,0,328.01922607421875,414.265869140625,328.8694763183594,711.4686279296875,0.42544564604759216,297.2027587890625,0.835159182548523,303.8411865234375,404.4768981933594,360.212158203125,726.07568359375,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,1,474.5251770019531,401.73626708984375,480.9378356933594,705.6346435546875,0.6221705675125122,303.89837646484375,0.7974095940589905,447.84130859375,392.7171936035156,510.81463623046875,719.98974609375,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,2,161.82505798339844,387.0556335449219,169.42257690429688,716.797607421875,0.21917538344860077,329.7419738769531,0.7653889656066895,132.75469970703125,380.24700927734375,205.50588989257812,732.3903198242188,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,3,404.2107849121094,430.38433837890625,401.6011047363281,714.0687255859375,0.5195357203483582,283.68438720703125,0.7538302540779114,381.4950256347656,420.22076416015625,426.7001647949219,724.579833984375,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,4,78.05238342285156,408.0768737792969,88.9815673828125,702.8310546875,0.11511199176311493,294.7541809082031,0.6740895509719849,50.72700500488281,398.6336669921875,123.374267578125,721.3638305664062,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,5,242.7591094970703,410.374755859375,247.2392120361328,721.0791625976562,0.31984373927116394,310.70440673828125,0.6724990010261536,219.48193359375,412.2695007324219,270.7220153808594,730.7211303710938,773,1030
C_029,07_30,C-029_2021-07-30.JPG,field_date_image,6,16.41496467590332,444.9287109375,16.70780372619629,707.6854248046875,0.021614234894514084,262.7567138671875,0.1208634227514267,0.44220665097236633,416.0594482421875,29.934825897216797,714.2874145507812,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,0,327.9901428222656,414.6376037597656,328.4287109375,716.71826171875,0.4248754382133484,302.0806579589844,0.8396231532096863,306.53570556640625,405.68206787109375,359.75860595703125,731.0889282226562,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,1,471.77960205078125,383.2042541503906,483.7959899902344,693.9548950195312,0.625868022441864,310.7506408691406,0.80137038230896,440.0529479980469,375.5461120605469,508.4287109375,707.078857421875,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,2,409.72216796875,400.8456726074219,401.25531005859375,708.1145629882812,0.5190883874893188,307.2688903808594,0.7793340086936951,381.3872985839844,391.19970703125,426.0531921386719,715.5418090820312,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,3,76.69965362548828,415.5403747558594,87.4926528930664,701.22802734375,0.1131858378648758,285.6876525878906,0.722534716129303,49.715003967285156,409.6104736328125,118.82484436035156,717.5587158203125,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,4,242.27442932128906,424.15887451171875,247.12977600097656,710.57958984375,0.3197021782398224,286.42071533203125,0.6732353568077087,219.00393676757812,411.355224609375,272.2509765625,723.6456909179688,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,5,162.54202270507812,407.8893737792969,164.11367797851562,710.2932739257812,0.21230746805667877,302.4039001464844,0.6721380352973938,140.4702911376953,398.3973693847656,192.27723693847656,719.8768920898438,773,1030
C_029,08_06,C-029_2021-08-06.JPG,field_date_image,6,0.0,452.86810302734375,5.0659284591674805,676.6016235351562,0.00655359448865056,223.7335205078125,0.07891285419464111,0.0,411.4838562011719,18.92777442932129,737.5927734375,773,1030
C_032,07_02,C-032_2021-07-02.JPG,field_date_image,0,357.4183349609375,616.0391235351562,374.6510925292969,738.5530395507812,0.48467153310775757,122.513916015625,0.7833269834518433,312.6811218261719,608.4698486328125,411.4787292480469,742.2144165039062,773,1030
C_032,07_02,C-032_2021-07-02.JPG,field_date_image,1,445.6202392578125,612.5985717773438,454.86529541015625,717.467529296875,0.5884414911270142,104.86895751953125,0.7408015131950378,416.26153564453125,607.6063232421875,484.9783020019531,724.6558227539062,773,1030
C_032,07_02,C-032_2021-07-02.JPG,field_date_image,2,207.93011474609375,612.4837646484375,223.47450256347656,755.8154907226562,0.2891002595424652,143.33172607421875,0.6282190680503845,168.61485290527344,617.0160522460938,260.0703125,762.2230834960938,773,1030
C_032,07_11,C-032_2021-07-11.JPG,field_date_image,0,213.77330017089844,592.4682006835938,227.72300720214844,740.5860595703125,0.2945963740348816,148.11785888671875,0.8464722633361816,166.55303955078125,586.0379638671875,279.7378845214844,747.53857421875,773,1030
C_032,07_11,C-032_2021-07-11.JPG,field_date_image,1,352.66827392578125,590.3953857421875,363.7210388183594,726.05810546875,0.47053173184394836,135.6627197265625,0.805825412273407,304.2017517089844,584.4373168945312,414.5751953125,728.8087158203125,773,1030
C_032,07_11,C-032_2021-07-11.JPG,field_date_image,2,449.15960693359375,595.6636962890625,461.01361083984375,715.8341064453125,0.5963953733444214,120.17041015625,0.6249840259552002,425.4333801269531,592.9358520507812,503.7867736816406,717.7093505859375,773,1030
C_032,07_18,C-032_2021-07-18.JPG,field_date_image,0,365.4815979003906,507.4307556152344,374.75579833984375,708.312744140625,0.48480698466300964,200.88198852539062,0.7779553532600403,328.562255859375,497.8261413574219,410.5146179199219,716.619873046875,773,1030
C_032,07_18,C-032_2021-07-18.JPG,field_date_image,1,218.4520263671875,547.9589233398438,232.4898223876953,731.6206665039062,0.3007630407810211,183.6617431640625,0.6859421133995056,157.4517364501953,532.8598022460938,281.8742370605469,736.8408813476562,773,1030
C_032,07_18,C-032_2021-07-18.JPG,field_date_image,2,446.3931579589844,526.0595703125,450.82781982421875,701.2402954101562,0.5832183957099915,175.18072509765625,0.5973935723304749,422.22265625,511.0658874511719,480.6702575683594,707.6546630859375,773,1030
C_032,07_18,C-032_2021-07-18.JPG,field_date_image,3,734.1055297851562,495.711181640625,746.44970703125,679.8803100585938,0.9656529426574707,184.16912841796875,0.5245311856269836,700.3386840820312,486.2308349609375,771.1685180664062,685.2199096679688,773,1030
C_032,07_30,C-032_2021-07-30.JPG,field_date_image,0,360.8668212890625,481.92706298828125,368.7536926269531,692.0732421875,0.4770422875881195,210.14617919921875,0.8031615018844604,321.3451232910156,471.00213623046875,398.3207092285156,707.1390991210938,773,1030
C_032,07_30,C-032_2021-07-30.JPG,field_date_image,1,458.2275390625,483.0150146484375,466.16461181640625,688.84326171875,0.6030589938163757,205.8282470703125,0.7754046320915222,424.7352600097656,477.7765808105469,501.7350769042969,697.8616943359375,773,1030
C_032,07_30,C-032_2021-07-30.JPG,field_date_image,2,200.9674835205078,524.4024658203125,217.80531311035156,714.5426025390625,0.28176626563072205,190.14013671875,0.7387682199478149,146.33041381835938,515.5001220703125,268.78125,727.5234985351562,773,1030
C_032,07_30,C-032_2021-07-30.JPG,field_date_image,3,736.6426391601562,537.5440063476562,741.1678466796875,680.9788818359375,0.9588199853897095,143.43487548828125,0.1917007565498352,702.8536987304688,525.1619262695312,767.7315673828125,694.8134155273438,773,1030
C_037,07_02,C-037_2021-07-02.JPG,field_date_image,0,520.452392578125,692.9705810546875,534.1456298828125,810.1580200195312,0.6910033822059631,117.18743896484375,0.8746241927146912,494.30670166015625,688.9046020507812,561.717529296875,810.3032836914062,773,1030
C_037,07_02,C-037_2021-07-02.JPG,field_date_image,1,206.6160430908203,705.0707397460938,224.56556701660156,810.4797973632812,0.29051172733306885,105.4090576171875,0.8433645367622375,177.4119873046875,703.0992431640625,241.75222778320312,815.808837890625,773,1030
C_037,07_02,C-037_2021-07-02.JPG,field_date_image,2,450.80126953125,675.6198120117188,472.2184143066406,806.5530395507812,0.6108905673027039,130.9332275390625,0.8400314450263977,405.8233337402344,669.0889892578125,490.153564453125,809.5791625976562,773,1030
C_037,07_02,C-037_2021-07-02.JPG,field_date_image,3,355.0862121582031,712.7140502929688,368.0829772949219,803.8074951171875,0.47617462277412415,91.09344482421875,0.726825475692749,317.97259521484375,705.072021484375,396.5145568847656,807.9384155273438,773,1030
C_037,07_02,C-037_2021-07-02.JPG,field_date_image,4,599.4364013671875,744.8796997070312,611.3505859375,804.627197265625,0.7908804416656494,59.74749755859375,0.4830186367034912,582.423095703125,744.3450927734375,625.9306640625,806.07666015625,773,1030
C_037,07_11,C-037_2021-07-11.JPG,field_date_image,0,549.9783935546875,658.6494140625,573.597412109375,823.886962890625,0.7420406341552734,165.237548828125,0.8507476449012756,507.4264221191406,661.4342041015625,603.7964477539062,842.9131469726562,773,1030
